QueryKey;CityCode;Directions;Cityname;NowTime;Status;Num_routes;directions
3303500 NOVA IGUAÇU 2020-04-25 19:02:30 EW;3303500;EW;NOVA IGUAÇU;2020-04-25 19:02:30;OK;1;EastWest
3303500 NOVA IGUAÇU 2020-04-25 19:02:32 NS;3303500;NS;NOVA IGUAÇU;2020-04-25 19:02:32;OK;1;NorthSouth
2507507 JOÃO PESSOA 2020-04-25 19:02:35 EW;2507507;EW;JOÃO PESSOA;2020-04-25 19:02:35;OK;1;EastWest
2507507 JOÃO PESSOA 2020-04-25 19:02:39 NS;2507507;NS;JOÃO PESSOA;2020-04-25 19:02:39;OK;1;NorthSouth
3547809 SANTO ANDRÉ 2020-04-25 19:02:43 EW;3547809;EW;SANTO ANDRÉ;2020-04-25 19:02:43;OK;1;EastWest
3547809 SANTO ANDRÉ 2020-04-25 19:02:46 NS;3547809;NS;SANTO ANDRÉ;2020-04-25 19:02:46;OK;1;NorthSouth
3549904 SÃO JOSÉ DOS CAMPOS 2020-04-25 19:02:47 EW;3549904;EW;SÃO JOSÉ DOS CAMPOS;2020-04-25 19:02:47;OK;1;EastWest
3549904 SÃO JOSÉ DOS CAMPOS 2020-04-25 19:02:49 NS;3549904;NS;SÃO JOSÉ DOS CAMPOS;2020-04-25 19:02:49;OK;1;NorthSouth
2607901 JABOATÃO DOS GUARARAPES 2020-04-25 19:02:51 EW;2607901;EW;JABOATÃO DOS GUARARAPES;2020-04-25 19:02:51;OK;1;EastWest
2607901 JABOATÃO DOS GUARARAPES 2020-04-25 19:02:53 NS;2607901;NS;JABOATÃO DOS GUARARAPES;2020-04-25 19:02:53;OK;1;NorthSouth
3534401 OSASCO 2020-04-25 19:02:57 EW;3534401;EW;OSASCO;2020-04-25 19:02:57;OK;1;EastWest
3534401 OSASCO 2020-04-25 19:03:00 NS;3534401;NS;OSASCO;2020-04-25 19:03:00;OK;1;NorthSouth
3543402 RIBEIRÃO PRETO 2020-04-25 19:03:03 EW;3543402;EW;RIBEIRÃO PRETO;2020-04-25 19:03:03;OK;1;EastWest
3543402 RIBEIRÃO PRETO 2020-04-25 19:03:06 NS;3543402;NS;RIBEIRÃO PRETO;2020-04-25 19:03:06;OK;1;NorthSouth
3170206 UBERLÂNDIA 2020-04-25 19:03:08 EW;3170206;EW;UBERLÂNDIA;2020-04-25 19:03:08;OK;1;EastWest
3170206 UBERLÂNDIA 2020-04-25 19:03:10 NS;3170206;NS;UBERLÂNDIA;2020-04-25 19:03:10;OK;1;NorthSouth
3552205 SOROCABA 2020-04-25 19:03:14 EW;3552205;EW;SOROCABA;2020-04-25 19:03:14;OK;1;EastWest
3552205 SOROCABA 2020-04-25 19:03:17 NS;3552205;NS;SOROCABA;2020-04-25 19:03:17;OK;1;NorthSouth
3118601 CONTAGEM 2020-04-25 19:03:21 EW;3118601;EW;CONTAGEM;2020-04-25 19:03:21;OK;1;EastWest
3118601 CONTAGEM 2020-04-25 19:03:24 NS;3118601;NS;CONTAGEM;2020-04-25 19:03:24;OK;1;NorthSouth
2800308 ARACAJU 2020-04-25 19:03:26 EW;2800308;EW;ARACAJU;2020-04-25 19:03:26;OK;1;EastWest
2800308 ARACAJU 2020-04-25 19:03:28 NS;2800308;NS;ARACAJU;2020-04-25 19:03:28;OK;1;NorthSouth
2910800 FEIRA DE SANTANA 2020-04-25 19:03:31 EW;2910800;EW;FEIRA DE SANTANA;2020-04-25 19:03:31;OK;1;EastWest
2910800 FEIRA DE SANTANA 2020-04-25 19:03:34 NS;2910800;NS;FEIRA DE SANTANA;2020-04-25 19:03:34;OK;1;NorthSouth
5103403 CUIABÁ 2020-04-25 19:03:38 EW;5103403;EW;CUIABÁ;2020-04-25 19:03:38;OK;1;EastWest
5103403 CUIABÁ 2020-04-25 19:03:42 NS;5103403;NS;CUIABÁ;2020-04-25 19:03:42;OK;1;NorthSouth
4209102 JOINVILLE 2020-04-25 19:03:43 EW;4209102;EW;JOINVILLE;2020-04-25 19:03:43;OK;1;EastWest
4209102 JOINVILLE 2020-04-25 19:03:45 NS;4209102;NS;JOINVILLE;2020-04-25 19:03:45;OK;1;NorthSouth
5201405 APARECIDA DE GOIÂNIA 2020-04-25 19:03:47 EW;5201405;EW;APARECIDA DE GOIÂNIA;2020-04-25 19:03:47;OK;1;EastWest
5201405 APARECIDA DE GOIÂNIA 2020-04-25 19:03:49 NS;5201405;NS;APARECIDA DE GOIÂNIA;2020-04-25 19:03:49;OK;1;NorthSouth
3136702 JUIZ DE FORA 2020-04-25 19:03:51 EW;3136702;EW;JUIZ DE FORA;2020-04-25 19:03:51;OK;1;EastWest
3136702 JUIZ DE FORA 2020-04-25 19:03:55 NS;3136702;NS;JUIZ DE FORA;2020-04-25 19:03:55;OK;1;NorthSouth
4113700 LONDRINA 2020-04-25 19:03:58 EW;4113700;EW;LONDRINA;2020-04-25 19:03:58;OK;1;EastWest
4113700 LONDRINA 2020-04-25 19:04:01 NS;4113700;NS;LONDRINA;2020-04-25 19:04:01;OK;1;NorthSouth
1500800 ANANINDEUA 2020-04-25 19:04:04 EW;1500800;EW;ANANINDEUA;2020-04-25 19:04:04;OK;1;EastWest
1500800 ANANINDEUA 2020-04-25 19:04:06 NS;1500800;NS;ANANINDEUA;2020-04-25 19:04:06;OK;1;NorthSouth
1100205 PORTO VELHO 2020-04-25 19:04:08 EW;1100205;EW;PORTO VELHO;2020-04-25 19:04:08;OK;1;EastWest
1100205 PORTO VELHO 2020-04-25 19:04:09 NS;1100205;NS;PORTO VELHO;2020-04-25 19:04:09;OK;1;NorthSouth
3303302 NITERÓI 2020-04-25 19:04:13 EW;3303302;EW;NITERÓI;2020-04-25 19:04:13;OK;1;EastWest
3303302 NITERÓI 2020-04-25 19:04:15 NS;3303302;NS;NITERÓI;2020-04-25 19:04:15;OK;1;NorthSouth
3300456 BELFORD ROXO 2020-04-25 19:04:16 EW;3300456;EW;BELFORD ROXO;2020-04-25 19:04:16;OK;1;EastWest
3300456 BELFORD ROXO 2020-04-25 19:04:19 NS;3300456;NS;BELFORD ROXO;2020-04-25 19:04:19;OK;1;NorthSouth
3205002 SERRA 2020-04-25 19:04:23 EW;3205002;EW;SERRA;2020-04-25 19:04:23;OK;1;EastWest
3205002 SERRA 2020-04-25 19:04:26 NS;3205002;NS;SERRA;2020-04-25 19:04:26;OK;1;NorthSouth
4305108 CAXIAS DO SUL 2020-04-25 19:04:29 EW;4305108;EW;CAXIAS DO SUL;2020-04-25 19:04:29;OK;1;EastWest
4305108 CAXIAS DO SUL 2020-04-25 19:04:30 NS;4305108;NS;CAXIAS DO SUL;2020-04-25 19:04:30;OK;1;NorthSouth
3301009 CAMPOS DOS GOYTACAZES 2020-04-25 19:04:32 EW;3301009;EW;CAMPOS DOS GOYTACAZES;2020-04-25 19:04:32;OK;1;EastWest
3301009 CAMPOS DOS GOYTACAZES 2020-04-25 19:04:35 NS;3301009;NS;CAMPOS DOS GOYTACAZES;2020-04-25 19:04:35;OK;1;NorthSouth
1600303 MACAPÁ 2020-04-25 19:04:37 EW;1600303;EW;MACAPÁ;2020-04-25 19:04:37;OK;1;EastWest
1600303 MACAPÁ 2020-04-25 19:04:39 NS;1600303;NS;MACAPÁ;2020-04-25 19:04:39;OK;1;NorthSouth
4205407 FLORIANÓPOLIS 2020-04-25 19:04:42 EW;4205407;EW;FLORIANÓPOLIS;2020-04-25 19:04:42;OK;1;EastWest
4205407 FLORIANÓPOLIS 2020-04-25 19:04:44 NS;4205407;NS;FLORIANÓPOLIS;2020-04-25 19:04:44;OK;1;NorthSouth
3205200 VILA VELHA 2020-04-25 19:04:46 EW;3205200;EW;VILA VELHA;2020-04-25 19:04:46;OK;1;EastWest
3205200 VILA VELHA 2020-04-25 19:04:49 NS;3205200;NS;VILA VELHA;2020-04-25 19:04:49;OK;1;NorthSouth
3305109 SÃO JOÃO DE MERITI 2020-04-25 19:04:52 EW;3305109;EW;SÃO JOÃO DE MERITI;2020-04-25 19:04:52;OK;1;EastWest
3305109 SÃO JOÃO DE MERITI 2020-04-25 19:04:55 NS;3305109;NS;SÃO JOÃO DE MERITI;2020-04-25 19:04:55;OK;1;NorthSouth
3550308 SÃO PAULO 2020-04-25 20:00:18 EW;3550308;EW;SÃO PAULO;2020-04-25 20:00:18;OK;1;EastWest
3550308 SÃO PAULO 2020-04-25 20:00:22 NS;3550308;NS;SÃO PAULO;2020-04-25 20:00:22;OK;1;NorthSouth
3304557 RIO DE JANEIRO 2020-04-25 20:00:25 EW;3304557;EW;RIO DE JANEIRO;2020-04-25 20:00:25;OK;1;EastWest
3304557 RIO DE JANEIRO 2020-04-25 20:00:29 NS;3304557;NS;RIO DE JANEIRO;2020-04-25 20:00:29;OK;1;NorthSouth
5300108 BRASÍLIA 2020-04-25 20:00:33 EW;5300108;EW;BRASÍLIA;2020-04-25 20:00:33;OK;1;EastWest
5300108 BRASÍLIA 2020-04-25 20:00:37 NS;5300108;NS;BRASÍLIA;2020-04-25 20:00:37;OK;1;NorthSouth
2927408 SALVADOR 2020-04-25 20:00:39 EW;2927408;EW;SALVADOR;2020-04-25 20:00:39;OK;1;EastWest
2927408 SALVADOR 2020-04-25 20:00:41 NS;2927408;NS;SALVADOR;2020-04-25 20:00:41;OK;1;NorthSouth
2304400 FORTALEZA 2020-04-25 20:00:44 EW;2304400;EW;FORTALEZA;2020-04-25 20:00:44;OK;1;EastWest
2304400 FORTALEZA 2020-04-25 20:00:48 NS;2304400;NS;FORTALEZA;2020-04-25 20:00:48;OK;1;NorthSouth
3106200 BELO HORIZONTE 2020-04-25 20:00:50 EW;3106200;EW;BELO HORIZONTE;2020-04-25 20:00:50;OK;1;EastWest
3106200 BELO HORIZONTE 2020-04-25 20:00:52 NS;3106200;NS;BELO HORIZONTE;2020-04-25 20:00:52;OK;1;NorthSouth
1302603 MANAUS 2020-04-25 20:00:55 EW;1302603;EW;MANAUS;2020-04-25 20:00:55;OK;1;EastWest
1302603 MANAUS 2020-04-25 20:00:58 NS;1302603;NS;MANAUS;2020-04-25 20:00:58;OK;1;NorthSouth
4106902 CURITIBA 2020-04-25 20:01:02 EW;4106902;EW;CURITIBA;2020-04-25 20:01:02;OK;1;EastWest
4106902 CURITIBA 2020-04-25 20:01:03 NS;4106902;NS;CURITIBA;2020-04-25 20:01:03;OK;1;NorthSouth
2611606 RECIFE 2020-04-25 20:01:07 EW;2611606;EW;RECIFE;2020-04-25 20:01:07;OK;1;EastWest
2611606 RECIFE 2020-04-25 20:01:09 NS;2611606;NS;RECIFE;2020-04-25 20:01:09;OK;1;NorthSouth
5208707 GOIÂNIA 2020-04-25 20:01:11 EW;5208707;EW;GOIÂNIA;2020-04-25 20:01:11;OK;1;EastWest
5208707 GOIÂNIA 2020-04-25 20:01:13 NS;5208707;NS;GOIÂNIA;2020-04-25 20:01:13;OK;1;NorthSouth
1501402 BELÉM 2020-04-25 20:01:16 EW;1501402;EW;BELÉM;2020-04-25 20:01:16;OK;1;EastWest
1501402 BELÉM 2020-04-25 20:01:20 NS;1501402;NS;BELÉM;2020-04-25 20:01:20;OK;1;NorthSouth
4314902 PORTO ALEGRE 2020-04-25 20:01:21 EW;4314902;EW;PORTO ALEGRE;2020-04-25 20:01:21;OK;1;EastWest
4314902 PORTO ALEGRE 2020-04-25 20:01:24 NS;4314902;NS;PORTO ALEGRE;2020-04-25 20:01:24;OK;1;NorthSouth
3518800 GUARULHOS 2020-04-25 20:01:27 EW;3518800;EW;GUARULHOS;2020-04-25 20:01:27;OK;1;EastWest
3518800 GUARULHOS 2020-04-25 20:01:29 NS;3518800;NS;GUARULHOS;2020-04-25 20:01:29;OK;1;NorthSouth
3509502 CAMPINAS 2020-04-25 20:01:31 EW;3509502;EW;CAMPINAS;2020-04-25 20:01:31;OK;1;EastWest
3509502 CAMPINAS 2020-04-25 20:01:34 NS;3509502;NS;CAMPINAS;2020-04-25 20:01:34;OK;1;NorthSouth
2111300 SÃO LUÍS 2020-04-25 20:01:36 EW;2111300;EW;SÃO LUÍS;2020-04-25 20:01:36;OK;1;EastWest
2111300 SÃO LUÍS 2020-04-25 20:01:37 NS;2111300;NS;SÃO LUÍS;2020-04-25 20:01:37;OK;1;NorthSouth
3304904 SÃO GONÇALO 2020-04-25 20:01:41 EW;3304904;EW;SÃO GONÇALO;2020-04-25 20:01:41;OK;1;EastWest
3304904 SÃO GONÇALO 2020-04-25 20:01:43 NS;3304904;NS;SÃO GONÇALO;2020-04-25 20:01:43;OK;1;NorthSouth
2704302 MACEIÓ 2020-04-25 20:01:46 EW;2704302;EW;MACEIÓ;2020-04-25 20:01:46;OK;1;EastWest
2704302 MACEIÓ 2020-04-25 20:01:50 NS;2704302;NS;MACEIÓ;2020-04-25 20:01:50;OK;1;NorthSouth
3301702 DUQUE DE CAXIAS 2020-04-25 20:01:53 EW;3301702;EW;DUQUE DE CAXIAS;2020-04-25 20:01:53;OK;1;EastWest
3301702 DUQUE DE CAXIAS 2020-04-25 20:01:55 NS;3301702;NS;DUQUE DE CAXIAS;2020-04-25 20:01:55;OK;1;NorthSouth
5002704 CAMPO GRANDE 2020-04-25 20:01:58 EW;5002704;EW;CAMPO GRANDE;2020-04-25 20:01:58;OK;1;EastWest
5002704 CAMPO GRANDE 2020-04-25 20:02:00 NS;5002704;NS;CAMPO GRANDE;2020-04-25 20:02:00;OK;1;NorthSouth
2408102 NATAL 2020-04-25 20:02:02 EW;2408102;EW;NATAL;2020-04-25 20:02:02;OK;1;EastWest
2408102 NATAL 2020-04-25 20:02:06 NS;2408102;NS;NATAL;2020-04-25 20:02:06;OK;1;NorthSouth
2211001 TERESINA 2020-04-25 20:02:08 EW;2211001;EW;TERESINA;2020-04-25 20:02:08;OK;1;EastWest
2211001 TERESINA 2020-04-25 20:02:10 NS;2211001;NS;TERESINA;2020-04-25 20:02:10;OK;1;NorthSouth
3548708 SÃO BERNARDO DO CAMPO 2020-04-25 20:02:14 EW;3548708;EW;SÃO BERNARDO DO CAMPO;2020-04-25 20:02:14;OK;1;EastWest
3548708 SÃO BERNARDO DO CAMPO 2020-04-25 20:02:18 NS;3548708;NS;SÃO BERNARDO DO CAMPO;2020-04-25 20:02:18;OK;1;NorthSouth
3303500 NOVA IGUAÇU 2020-04-25 20:02:19 EW;3303500;EW;NOVA IGUAÇU;2020-04-25 20:02:19;OK;1;EastWest
3303500 NOVA IGUAÇU 2020-04-25 20:02:21 NS;3303500;NS;NOVA IGUAÇU;2020-04-25 20:02:21;OK;1;NorthSouth
2507507 JOÃO PESSOA 2020-04-25 20:02:23 EW;2507507;EW;JOÃO PESSOA;2020-04-25 20:02:23;OK;1;EastWest
2507507 JOÃO PESSOA 2020-04-25 20:02:24 NS;2507507;NS;JOÃO PESSOA;2020-04-25 20:02:24;OK;1;NorthSouth
3547809 SANTO ANDRÉ 2020-04-25 20:02:26 EW;3547809;EW;SANTO ANDRÉ;2020-04-25 20:02:26;OK;1;EastWest
3547809 SANTO ANDRÉ 2020-04-25 20:02:30 NS;3547809;NS;SANTO ANDRÉ;2020-04-25 20:02:30;OK;1;NorthSouth
3549904 SÃO JOSÉ DOS CAMPOS 2020-04-25 20:02:32 EW;3549904;EW;SÃO JOSÉ DOS CAMPOS;2020-04-25 20:02:32;OK;1;EastWest
3549904 SÃO JOSÉ DOS CAMPOS 2020-04-25 20:02:36 NS;3549904;NS;SÃO JOSÉ DOS CAMPOS;2020-04-25 20:02:36;OK;1;NorthSouth
2607901 JABOATÃO DOS GUARARAPES 2020-04-25 20:02:40 EW;2607901;EW;JABOATÃO DOS GUARARAPES;2020-04-25 20:02:40;OK;1;EastWest
2607901 JABOATÃO DOS GUARARAPES 2020-04-25 20:02:41 NS;2607901;NS;JABOATÃO DOS GUARARAPES;2020-04-25 20:02:41;OK;1;NorthSouth
3534401 OSASCO 2020-04-25 20:02:44 EW;3534401;EW;OSASCO;2020-04-25 20:02:44;OK;1;EastWest
3534401 OSASCO 2020-04-25 20:02:46 NS;3534401;NS;OSASCO;2020-04-25 20:02:46;OK;1;NorthSouth
3543402 RIBEIRÃO PRETO 2020-04-25 20:02:47 EW;3543402;EW;RIBEIRÃO PRETO;2020-04-25 20:02:47;OK;1;EastWest
3543402 RIBEIRÃO PRETO 2020-04-25 20:02:50 NS;3543402;NS;RIBEIRÃO PRETO;2020-04-25 20:02:50;OK;1;NorthSouth
3170206 UBERLÂNDIA 2020-04-25 20:02:53 EW;3170206;EW;UBERLÂNDIA;2020-04-25 20:02:53;OK;1;EastWest
3170206 UBERLÂNDIA 2020-04-25 20:02:56 NS;3170206;NS;UBERLÂNDIA;2020-04-25 20:02:56;OK;1;NorthSouth
3552205 SOROCABA 2020-04-25 20:03:00 EW;3552205;EW;SOROCABA;2020-04-25 20:03:00;OK;1;EastWest
3552205 SOROCABA 2020-04-25 20:03:02 NS;3552205;NS;SOROCABA;2020-04-25 20:03:02;OK;1;NorthSouth
3118601 CONTAGEM 2020-04-25 20:03:06 EW;3118601;EW;CONTAGEM;2020-04-25 20:03:06;OK;1;EastWest
3118601 CONTAGEM 2020-04-25 20:03:08 NS;3118601;NS;CONTAGEM;2020-04-25 20:03:08;OK;1;NorthSouth
2800308 ARACAJU 2020-04-25 20:03:11 EW;2800308;EW;ARACAJU;2020-04-25 20:03:11;OK;1;EastWest
2800308 ARACAJU 2020-04-25 20:03:13 NS;2800308;NS;ARACAJU;2020-04-25 20:03:13;OK;1;NorthSouth
2910800 FEIRA DE SANTANA 2020-04-25 20:03:17 EW;2910800;EW;FEIRA DE SANTANA;2020-04-25 20:03:17;OK;1;EastWest
2910800 FEIRA DE SANTANA 2020-04-25 20:03:20 NS;2910800;NS;FEIRA DE SANTANA;2020-04-25 20:03:20;OK;1;NorthSouth
5103403 CUIABÁ 2020-04-25 20:03:24 EW;5103403;EW;CUIABÁ;2020-04-25 20:03:24;OK;1;EastWest
5103403 CUIABÁ 2020-04-25 20:03:26 NS;5103403;NS;CUIABÁ;2020-04-25 20:03:26;OK;1;NorthSouth
4209102 JOINVILLE 2020-04-25 20:03:27 EW;4209102;EW;JOINVILLE;2020-04-25 20:03:27;OK;1;EastWest
4209102 JOINVILLE 2020-04-25 20:03:31 NS;4209102;NS;JOINVILLE;2020-04-25 20:03:31;OK;1;NorthSouth
5201405 APARECIDA DE GOIÂNIA 2020-04-25 20:03:34 EW;5201405;EW;APARECIDA DE GOIÂNIA;2020-04-25 20:03:34;OK;1;EastWest
5201405 APARECIDA DE GOIÂNIA 2020-04-25 20:03:35 NS;5201405;NS;APARECIDA DE GOIÂNIA;2020-04-25 20:03:35;OK;1;NorthSouth
3136702 JUIZ DE FORA 2020-04-25 20:03:38 EW;3136702;EW;JUIZ DE FORA;2020-04-25 20:03:38;OK;1;EastWest
3136702 JUIZ DE FORA 2020-04-25 20:03:39 NS;3136702;NS;JUIZ DE FORA;2020-04-25 20:03:39;OK;1;NorthSouth
4113700 LONDRINA 2020-04-25 20:03:41 EW;4113700;EW;LONDRINA;2020-04-25 20:03:41;OK;1;EastWest
4113700 LONDRINA 2020-04-25 20:03:43 NS;4113700;NS;LONDRINA;2020-04-25 20:03:43;OK;1;NorthSouth
1500800 ANANINDEUA 2020-04-25 20:03:44 EW;1500800;EW;ANANINDEUA;2020-04-25 20:03:44;OK;1;EastWest
1500800 ANANINDEUA 2020-04-25 20:03:48 NS;1500800;NS;ANANINDEUA;2020-04-25 20:03:48;OK;1;NorthSouth
1100205 PORTO VELHO 2020-04-25 20:03:52 EW;1100205;EW;PORTO VELHO;2020-04-25 20:03:52;OK;1;EastWest
1100205 PORTO VELHO 2020-04-25 20:03:53 NS;1100205;NS;PORTO VELHO;2020-04-25 20:03:53;OK;1;NorthSouth
3303302 NITERÓI 2020-04-25 20:03:55 EW;3303302;EW;NITERÓI;2020-04-25 20:03:55;OK;1;EastWest
3303302 NITERÓI 2020-04-25 20:03:57 NS;3303302;NS;NITERÓI;2020-04-25 20:03:57;OK;1;NorthSouth
3300456 BELFORD ROXO 2020-04-25 20:03:59 EW;3300456;EW;BELFORD ROXO;2020-04-25 20:03:59;OK;1;EastWest
3300456 BELFORD ROXO 2020-04-25 20:04:01 NS;3300456;NS;BELFORD ROXO;2020-04-25 20:04:01;OK;1;NorthSouth
3205002 SERRA 2020-04-25 20:04:04 EW;3205002;EW;SERRA;2020-04-25 20:04:04;OK;1;EastWest
3205002 SERRA 2020-04-25 20:04:08 NS;3205002;NS;SERRA;2020-04-25 20:04:08;OK;1;NorthSouth
4305108 CAXIAS DO SUL 2020-04-25 20:04:11 EW;4305108;EW;CAXIAS DO SUL;2020-04-25 20:04:11;OK;1;EastWest
4305108 CAXIAS DO SUL 2020-04-25 20:04:12 NS;4305108;NS;CAXIAS DO SUL;2020-04-25 20:04:12;OK;1;NorthSouth
3301009 CAMPOS DOS GOYTACAZES 2020-04-25 20:04:15 EW;3301009;EW;CAMPOS DOS GOYTACAZES;2020-04-25 20:04:15;OK;1;EastWest
3301009 CAMPOS DOS GOYTACAZES 2020-04-25 20:04:18 NS;3301009;NS;CAMPOS DOS GOYTACAZES;2020-04-25 20:04:18;OK;1;NorthSouth
1600303 MACAPÁ 2020-04-25 20:04:20 EW;1600303;EW;MACAPÁ;2020-04-25 20:04:20;OK;1;EastWest
1600303 MACAPÁ 2020-04-25 20:04:24 NS;1600303;NS;MACAPÁ;2020-04-25 20:04:24;OK;1;NorthSouth
4205407 FLORIANÓPOLIS 2020-04-25 20:04:26 EW;4205407;EW;FLORIANÓPOLIS;2020-04-25 20:04:26;OK;1;EastWest
4205407 FLORIANÓPOLIS 2020-04-25 20:04:30 NS;4205407;NS;FLORIANÓPOLIS;2020-04-25 20:04:30;OK;1;NorthSouth
3205200 VILA VELHA 2020-04-25 20:04:32 EW;3205200;EW;VILA VELHA;2020-04-25 20:04:32;OK;1;EastWest
3205200 VILA VELHA 2020-04-25 20:04:34 NS;3205200;NS;VILA VELHA;2020-04-25 20:04:34;OK;1;NorthSouth
3305109 SÃO JOÃO DE MERITI 2020-04-25 20:04:37 EW;3305109;EW;SÃO JOÃO DE MERITI;2020-04-25 20:04:37;OK;1;EastWest
3305109 SÃO JOÃO DE MERITI 2020-04-25 20:04:40 NS;3305109;NS;SÃO JOÃO DE MERITI;2020-04-25 20:04:40;OK;1;NorthSouth
3550308 SÃO PAULO 2020-04-26 08:00:49 EW;3550308;EW;SÃO PAULO;2020-04-26 08:00:49;OK;1;EastWest
3550308 SÃO PAULO 2020-04-26 08:00:54 NS;3550308;NS;SÃO PAULO;2020-04-26 08:00:54;OK;1;NorthSouth
3304557 RIO DE JANEIRO 2020-04-26 08:00:58 EW;3304557;EW;RIO DE JANEIRO;2020-04-26 08:00:58;OK;1;EastWest
3304557 RIO DE JANEIRO 2020-04-26 08:00:59 NS;3304557;NS;RIO DE JANEIRO;2020-04-26 08:00:59;OK;1;NorthSouth
5300108 BRASÍLIA 2020-04-26 08:01:02 EW;5300108;EW;BRASÍLIA;2020-04-26 08:01:02;OK;1;EastWest
5300108 BRASÍLIA 2020-04-26 08:01:06 NS;5300108;NS;BRASÍLIA;2020-04-26 08:01:06;OK;1;NorthSouth
2927408 SALVADOR 2020-04-26 08:01:08 EW;2927408;EW;SALVADOR;2020-04-26 08:01:08;OK;1;EastWest
2927408 SALVADOR 2020-04-26 08:01:11 NS;2927408;NS;SALVADOR;2020-04-26 08:01:11;OK;1;NorthSouth
2304400 FORTALEZA 2020-04-26 08:01:15 EW;2304400;EW;FORTALEZA;2020-04-26 08:01:15;OK;1;EastWest
2304400 FORTALEZA 2020-04-26 08:01:19 NS;2304400;NS;FORTALEZA;2020-04-26 08:01:19;OK;1;NorthSouth
3106200 BELO HORIZONTE 2020-04-26 08:01:22 EW;3106200;EW;BELO HORIZONTE;2020-04-26 08:01:22;OK;1;EastWest
3106200 BELO HORIZONTE 2020-04-26 08:01:24 NS;3106200;NS;BELO HORIZONTE;2020-04-26 08:01:24;OK;1;NorthSouth
1302603 MANAUS 2020-04-26 08:01:26 EW;1302603;EW;MANAUS;2020-04-26 08:01:26;OK;1;EastWest
1302603 MANAUS 2020-04-26 08:01:29 NS;1302603;NS;MANAUS;2020-04-26 08:01:29;OK;1;NorthSouth
4106902 CURITIBA 2020-04-26 08:01:31 EW;4106902;EW;CURITIBA;2020-04-26 08:01:31;OK;1;EastWest
4106902 CURITIBA 2020-04-26 08:01:33 NS;4106902;NS;CURITIBA;2020-04-26 08:01:33;OK;1;NorthSouth
2611606 RECIFE 2020-04-26 08:01:36 EW;2611606;EW;RECIFE;2020-04-26 08:01:36;OK;1;EastWest
2611606 RECIFE 2020-04-26 08:01:38 NS;2611606;NS;RECIFE;2020-04-26 08:01:38;OK;1;NorthSouth
5208707 GOIÂNIA 2020-04-26 08:01:41 EW;5208707;EW;GOIÂNIA;2020-04-26 08:01:41;OK;1;EastWest
5208707 GOIÂNIA 2020-04-26 08:01:44 NS;5208707;NS;GOIÂNIA;2020-04-26 08:01:44;OK;1;NorthSouth
1501402 BELÉM 2020-04-26 08:01:46 EW;1501402;EW;BELÉM;2020-04-26 08:01:46;OK;1;EastWest
1501402 BELÉM 2020-04-26 08:01:49 NS;1501402;NS;BELÉM;2020-04-26 08:01:49;OK;1;NorthSouth
4314902 PORTO ALEGRE 2020-04-26 08:01:51 EW;4314902;EW;PORTO ALEGRE;2020-04-26 08:01:51;OK;1;EastWest
4314902 PORTO ALEGRE 2020-04-26 08:01:53 NS;4314902;NS;PORTO ALEGRE;2020-04-26 08:01:53;OK;1;NorthSouth
3518800 GUARULHOS 2020-04-26 08:01:57 EW;3518800;EW;GUARULHOS;2020-04-26 08:01:57;OK;1;EastWest
3518800 GUARULHOS 2020-04-26 08:01:58 NS;3518800;NS;GUARULHOS;2020-04-26 08:01:58;OK;1;NorthSouth
3509502 CAMPINAS 2020-04-26 08:02:01 EW;3509502;EW;CAMPINAS;2020-04-26 08:02:01;OK;1;EastWest
3509502 CAMPINAS 2020-04-26 08:02:03 NS;3509502;NS;CAMPINAS;2020-04-26 08:02:03;OK;1;NorthSouth
2111300 SÃO LUÍS 2020-04-26 08:02:05 EW;2111300;EW;SÃO LUÍS;2020-04-26 08:02:05;OK;1;EastWest
2111300 SÃO LUÍS 2020-04-26 08:02:08 NS;2111300;NS;SÃO LUÍS;2020-04-26 08:02:08;OK;1;NorthSouth
3304904 SÃO GONÇALO 2020-04-26 08:02:12 EW;3304904;EW;SÃO GONÇALO;2020-04-26 08:02:12;OK;1;EastWest
3304904 SÃO GONÇALO 2020-04-26 08:02:14 NS;3304904;NS;SÃO GONÇALO;2020-04-26 08:02:14;OK;1;NorthSouth
2704302 MACEIÓ 2020-04-26 08:02:18 EW;2704302;EW;MACEIÓ;2020-04-26 08:02:18;OK;1;EastWest
2704302 MACEIÓ 2020-04-26 08:02:22 NS;2704302;NS;MACEIÓ;2020-04-26 08:02:22;OK;1;NorthSouth
3301702 DUQUE DE CAXIAS 2020-04-26 08:02:23 EW;3301702;EW;DUQUE DE CAXIAS;2020-04-26 08:02:23;OK;1;EastWest
3301702 DUQUE DE CAXIAS 2020-04-26 08:02:25 NS;3301702;NS;DUQUE DE CAXIAS;2020-04-26 08:02:25;OK;1;NorthSouth
5002704 CAMPO GRANDE 2020-04-26 08:02:28 EW;5002704;EW;CAMPO GRANDE;2020-04-26 08:02:28;OK;1;EastWest
5002704 CAMPO GRANDE 2020-04-26 08:02:32 NS;5002704;NS;CAMPO GRANDE;2020-04-26 08:02:32;OK;1;NorthSouth
2408102 NATAL 2020-04-26 08:02:35 EW;2408102;EW;NATAL;2020-04-26 08:02:35;OK;1;EastWest
2408102 NATAL 2020-04-26 08:02:39 NS;2408102;NS;NATAL;2020-04-26 08:02:39;OK;1;NorthSouth
